Date,VALUE,VOLUME
2018-06-29 16:30:18.075,186.4,100.0
2018-06-29 16:30:18.075,186.4,10.0
2018-06-29 16:30:18.078,186.39,290.0
2018-06-29 16:30:18.082,186.4,100.0
2018-06-29 16:30:18.971,186.4,100.0
2018-06-29 16:30:18.999,186.41,1.0
2018-06-29 16:30:19.063,186.4,1.0
2018-06-29 16:30:21.858,186.41,100.0
2018-06-29 16:30:21.859,186.41,100.0
2018-06-29 16:30:24.002,186.41,100.0
2018-06-29 16:30:24.865,186.41,100.0
2018-06-29 16:30:24.993,186.4185,50.0
2018-06-29 16:30:25.023,186.4161,17.0
2018-06-29 16:30:25.246,186.41,1.0
2018-06-29 16:30:25.721,186.4,100.0
2018-06-29 16:30:25.721,186.41,10.0
2018-06-29 16:30:27.073,186.4,100.0
2018-06-29 16:30:27.406,186.3999,2.0
2018-06-29 16:30:27.446,186.39,100.0
2018-06-29 16:30:27.480,186.39,10.0
2018-06-29 16:30:27.589,186.39,10.0
2018-06-29 16:30:27.622,186.38,10.0
2018-06-29 16:30:27.622,186.38,90.0
2018-06-29 16:30:27.811,186.37,100.0
2018-06-29 16:30:27.815,186.37,100.0
2018-06-29 16:30:27.815,186.37,4.0
2018-06-29 16:30:27.823,186.3701,1.0
2018-06-29 16:30:28.124,186.364,80.0
2018-06-29 16:30:28.354,186.365,300.0
2018-06-29 16:30:29.013,186.37,100.0
2018-06-29 16:30:29.013,186.37,6.0
2018-06-29 16:30:29.324,186.38,100.0
2018-06-29 16:30:29.570,186.39,200.0
2018-06-29 16:30:29.570,186.39,480.0
2018-06-29 16:30:29.570,186.39,169.0
2018-06-29 16:30:29.570,186.39,41.0
2018-06-29 16:30:29.570,186.39,34.0
2018-06-29 16:30:29.570,186.39,100.0
2018-06-29 16:30:29.945,186.3965,50.0
2018-06-29 16:30:30.080,186.4,100.0
2018-06-29 16:30:30.080,186.4,100.0
2018-06-29 16:30:30.107,,100.0
2018-06-29 16:30:30.108,,100.0
2018-06-29 16:30:30.655,186.415,100.0
2018-06-29 16:30:31.254,186.41,100.0
2018-06-29 16:30:32.562,186.4,10.0
2018-06-29 16:30:32.562,186.4,100.0
2018-06-29 16:30:32.562,186.4,100.0
2018-06-29 16:30:32.562,186.4,100.0
2018-06-29 16:30:32.562,186.4,100.0
2018-06-29 16:30:32.563,186.39,100.0
2018-06-29 16:30:32.563,186.39,100.0
2018-06-29 16:30:33.012,186.37,100.0
2018-06-29 16:30:33.012,186.37,10.0
2018-06-29 16:30:33.013,186.37,100.0
2018-06-29 16:30:34.321,186.3675,23.0
2018-06-29 16:30:34.551,186.37,100.0
2018-06-29 16:30:34.571,186.37,100.0
2018-06-29 16:30:34.726,186.38,11.0
2018-06-29 16:30:34.739,186.38,89.0
2018-06-29 16:30:35.036,186.38,10.0
2018-06-29 16:30:35.561,186.38,100.0
2018-06-29 16:30:36.227,186.379,21.0
2018-06-29 16:30:37.399,186.38,6.0
2018-06-29 16:30:37.399,186.385,52.0
2018-06-29 16:30:37.407,186.39,42.0
2018-06-29 16:30:38.515,186.3965,6.0
2018-06-29 16:30:38.542,186.4,100.0
2018-06-29 16:30:38.543,186.4,100.0
2018-06-29 16:30:38.784,186.4,200.0
2018-06-29 16:30:39.296,186.39,10.0
2018-06-29 16:30:39.296,186.39,1.0
2018-06-29 16:30:39.300,186.38,10.0
2018-06-29 16:30:39.530,186.38,40.0
2018-06-29 16:30:40.210,186.38,12.0
2018-06-29 16:30:40.210,186.38,88.0
2018-06-29 16:30:40.801,186.38,100.0
2018-06-29 16:30:40.801,186.38,100.0
2018-06-29 16:30:40.801,186.38,100.0
2018-06-29 16:30:43.771,186.38,100.0
2018-06-29 16:30:44.040,186.38,100.0
2018-06-29 16:30:44.042,186.38,62.0
2018-06-29 16:30:45.221,186.3856,1000.0
2018-06-29 16:30:45.613,186.38,1.0
2018-06-29 16:30:45.613,186.38,10.0
2018-06-29 16:30:45.613,186.38,99.0
2018-06-29 16:30:45.613,186.38,1.0
2018-06-29 16:30:45.613,186.38,27.0
2018-06-29 16:30:45.614,186.38,73.0
2018-06-29 16:30:46.917,186.39,10.0
2018-06-29 16:30:47.123,186.39,40.0
2018-06-29 16:30:47.388,186.39,50.0
2018-06-29 16:30:47.392,186.38,100.0
2018-06-29 16:30:48.399,186.3846,500.0
2018-06-29 16:30:48.962,186.39,90.0
2018-06-29 16:30:52.348,186.38,3.0
2018-06-29 16:30:53.696,186.39,4.0
2018-06-29 16:30:53.705,186.39,100.0
2018-06-29 16:30:53.738,186.39,100.0
2018-06-29 16:30:53.738,186.39,28.0
2018-06-29 16:30:53.747,186.4,50.0
2018-06-29 16:30:53.747,186.4,200.0
2018-06-29 16:30:53.747,186.41,100.0
2018-06-29 16:30:53.747,186.41,100.0
2018-06-29 16:30:53.747,186.41,100.0
2018-06-29 16:30:53.747,186.41,242.0
2018-06-29 16:30:53.750,186.41,100.0
2018-06-29 16:30:53.750,186.41,35.0
2018-06-29 16:30:53.760,186.4,100.0
2018-06-29 16:30:54.331,186.39,100.0
2018-06-29 16:30:54.331,186.39,1.0
2018-06-29 16:30:54.331,186.39,1.0
2018-06-29 16:30:54.331,186.39,10.0
2018-06-29 16:30:54.331,186.39,25.0
2018-06-29 16:30:54.331,186.39,2.0
2018-06-29 16:30:54.332,186.39,98.0
2018-06-29 16:30:54.332,186.39,100.0
2018-06-29 16:30:54.332,186.38,200.0
2018-06-29 16:30:54.332,186.38,1.0
2018-06-29 16:30:54.332,186.38,27.0
2018-06-29 16:30:54.332,186.38,48.0
2018-06-29 16:30:54.332,186.38,25.0
2018-06-29 16:30:54.333,186.38,100.0
2018-06-29 16:30:54.776,186.37,200.0
2018-06-29 16:30:54.776,186.37,1.0
2018-06-29 16:30:54.780,186.37,1.0
2018-06-29 16:31:00.875,186.39,100.0
2018-06-29 16:31:00.875,186.39,1.0
2018-06-29 16:31:00.876,186.39,99.0
2018-06-29 16:31:01.399,186.381,30.0
2018-06-29 16:31:01.408,186.38,70.0
2018-06-29 16:31:01.408,186.38,100.0
2018-06-29 16:31:01.410,186.3888,70.0
2018-06-29 16:31:01.411,186.3864,100.0
2018-06-29 16:31:01.700,186.384,85.0
2018-06-29 16:31:01.818,186.384,1.0
2018-06-29 16:31:04.357,186.39,30.0
2018-06-29 16:31:05.083,186.385,1.0
2018-06-29 16:31:05.083,186.38,10.0
2018-06-29 16:31:05.083,186.38,1.0
2018-06-29 16:31:05.084,186.38,115.0
2018-06-29 16:31:05.084,186.38,79.0
2018-06-29 16:31:05.084,186.38,21.0
2018-06-29 16:31:05.084,186.38,154.0
2018-06-29 16:31:05.084,186.38,49.0
2018-06-29 16:31:05.084,186.38,27.0
2018-06-29 16:31:05.084,186.38,91.0
2018-06-29 16:31:05.088,186.37,25.0
2018-06-29 16:31:05.212,186.37,100.0
2018-06-29 16:31:05.483,186.37,100.0
2018-06-29 16:31:05.483,186.37,30.0
2018-06-29 16:31:05.483,186.37,70.0
2018-06-29 16:31:08.044,186.38,1.0
2018-06-29 16:31:08.044,186.38,25.0
2018-06-29 16:31:08.044,186.38,28.0
2018-06-29 16:31:08.231,186.3701,10.0
2018-06-29 16:31:09.110,186.3726,4.0
2018-06-29 16:31:09.822,186.38,100.0
2018-06-29 16:31:10.295,186.389,7.0
2018-06-29 16:31:11.263,186.39,100.0
2018-06-29 16:31:12.064,186.39,30.0
2018-06-29 16:31:12.148,186.39,70.0
2018-06-29 16:31:12.149,186.39,100.0
2018-06-29 16:31:12.149,186.39,100.0
2018-06-29 16:31:12.149,186.39,1.0
2018-06-29 16:31:12.149,186.39,1.0
2018-06-29 16:31:12.149,186.39,100.0
2018-06-29 16:31:12.329,186.3948,100.0
2018-06-29 16:31:12.964,186.4,100.0
2018-06-29 16:31:13.043,186.41,100.0
2018-06-29 16:31:13.043,186.41,100.0
2018-06-29 16:31:13.063,186.41,100.0
2018-06-29 16:31:13.242,186.41,1.0
2018-06-29 16:31:14.248,186.41,10.0
2018-06-29 16:31:14.392,186.41,100.0
2018-06-29 16:31:15.750,186.4,40.0
2018-06-29 16:31:16.064,186.4,10.0
2018-06-29 16:31:16.065,186.4,100.0
2018-06-29 16:31:16.065,186.39,66.0
2018-06-29 16:31:16.066,186.39,34.0
2018-06-29 16:31:16.174,186.3899,80.0
2018-06-29 16:31:16.221,186.38,100.0
2018-06-29 16:31:16.244,186.38,1.0
2018-06-29 16:31:16.606,186.39,100.0
2018-06-29 16:31:16.608,186.39,56.0
2018-06-29 16:31:16.608,186.39,44.0
2018-06-29 16:31:16.608,186.39,56.0
2018-06-29 16:31:16.608,186.39,100.0
2018-06-29 16:31:16.609,186.4,100.0
2018-06-29 16:31:17.975,186.3829,1300.0
2018-06-29 16:31:18.615,186.385,200.0
2018-06-29 16:31:20.233,186.385,100.0
2018-06-29 16:31:20.286,186.385,100.0
2018-06-29 16:31:21.640,186.39,100.0
2018-06-29 16:31:23.644,186.39,100.0
2018-06-29 16:31:23.644,186.39,100.0
2018-06-29 16:31:23.644,186.39,27.0
2018-06-29 16:31:23.644,186.39,73.0
2018-06-29 16:31:26.291,186.3955,20.0
2018-06-29 16:31:26.676,186.4,1.0
2018-06-29 16:31:26.676,186.4,1.0
2018-06-29 16:31:26.676,186.4,100.0
2018-06-29 16:31:26.676,186.4,246.0
2018-06-29 16:31:26.676,186.4,154.0
2018-06-29 16:31:26.682,186.42,10.0
2018-06-29 16:31:26.888,186.41,100.0
2018-06-29 16:31:28.735,186.4101,100.0
2018-06-29 16:31:29.401,186.415,1.0
2018-06-29 16:31:30.927,186.41,40.0
2018-06-29 16:31:30.927,186.41,60.0
2018-06-29 16:31:30.927,186.41,1.0
2018-06-29 16:31:30.927,186.41,1.0
2018-06-29 16:31:30.927,186.41,88.0
2018-06-29 16:31:30.927,186.41,212.0
2018-06-29 16:31:30.928,186.4,98.0
2018-06-29 16:31:30.928,186.41,100.0
2018-06-29 16:31:30.928,186.41,50.0
2018-06-29 16:31:30.928,186.41,50.0
2018-06-29 16:31:30.928,186.4,2.0
2018-06-29 16:31:30.929,186.4,2.0
2018-06-29 16:31:30.929,186.4,100.0
2018-06-29 16:31:30.929,186.4,30.0
2018-06-29 16:31:31.091,186.4,1.0
2018-06-29 16:31:31.092,186.4,100.0
2018-06-29 16:31:31.093,186.4,100.0
2018-06-29 16:31:31.093,186.4,100.0
2018-06-29 16:31:32.347,186.41,100.0
2018-06-29 16:31:32.357,186.41,100.0
2018-06-29 16:31:32.359,186.42,100.0
2018-06-29 16:31:32.359,186.42,100.0
2018-06-29 16:31:32.359,186.42,100.0
2018-06-29 16:31:32.535,186.4198,180.0
2018-06-29 16:31:32.964,186.42,50.0
2018-06-29 16:31:32.998,186.42,100.0
2018-06-29 16:31:33.003,186.42,50.0
2018-06-29 16:31:33.058,186.415,200.0
2018-06-29 16:31:35.026,186.4001,2.0
2018-06-29 16:31:36.336,186.42,54.0
2018-06-29 16:31:36.336,186.42,1.0
2018-06-29 16:31:36.337,186.42,100.0
2018-06-29 16:31:36.337,186.42,27.0
2018-06-29 16:31:36.372,186.42,46.0
2018-06-29 16:31:37.914,186.42,50.0
2018-06-29 16:31:38.145,186.42,50.0
2018-06-29 16:31:38.160,186.42,150.0
2018-06-29 16:31:38.407,186.41,100.0
2018-06-29 16:31:38.407,186.41,57.0
2018-06-29 16:31:44.793,186.41,200.0
2018-06-29 16:31:44.793,186.41,50.0
2018-06-29 16:31:45.651,186.42,6.0
2018-06-29 16:31:45.937,186.42,94.0
2018-06-29 16:31:47.996,186.4155,2.0
2018-06-29 16:31:48.414,186.41,5.0
2018-06-29 16:31:53.356,186.41,1.0
2018-06-29 16:31:53.356,186.41,6.0
2018-06-29 16:31:53.376,186.41,95.0
2018-06-29 16:31:53.376,186.41,94.0
2018-06-29 16:31:53.376,186.41,1.0
2018-06-29 16:31:53.376,186.41,1.0
2018-06-29 16:31:53.376,186.41,2.0
2018-06-29 16:31:53.376,186.41,1.0
2018-06-29 16:31:54.181,186.4,1.0
2018-06-29 16:31:54.181,186.4,1.0
2018-06-29 16:31:54.181,186.4,100.0
2018-06-29 16:31:54.181,186.4,22.0
2018-06-29 16:31:54.181,186.4,100.0
2018-06-29 16:31:54.185,186.4044,300.0
2018-06-29 16:31:55.868,186.4,17.0
2018-06-29 16:31:55.868,186.4,10.0
2018-06-29 16:31:55.868,186.4,100.0
2018-06-29 16:31:57.004,186.385,100.0
2018-06-29 16:31:57.231,186.3851,250.0
2018-06-29 16:31:57.583,186.39,100.0
2018-06-29 16:31:58.297,186.39,100.0
2018-06-29 16:31:58.298,186.39,1.0
2018-06-29 16:31:58.298,186.39,1.0
2018-06-29 16:31:58.298,186.39,1.0
2018-06-29 16:31:58.298,186.39,1.0
2018-06-29 16:31:58.298,186.39,100.0
2018-06-29 16:31:58.310,186.4,77.0
2018-06-29 16:31:58.310,186.4,100.0
2018-06-29 16:31:58.310,186.4,23.0
2018-06-29 16:31:58.310,186.4,100.0
2018-06-29 16:31:58.311,186.4,177.0
2018-06-29 16:31:58.311,186.4,214.0
2018-06-29 16:31:58.311,186.4,109.0
2018-06-29 16:31:58.312,186.4,200.0
2018-06-29 16:31:58.340,186.405,100.0
2018-06-29 16:31:58.478,186.39,50.0
2018-06-29 16:31:59.586,186.4199,175.0
2018-06-29 16:32:00.400,186.42,100.0
2018-06-29 16:32:00.485,186.43,100.0
2018-06-29 16:32:00.569,186.43,1.0
2018-06-29 16:32:00.969,186.42,100.0
2018-06-29 16:32:01.073,186.4205,10.0
2018-06-29 16:32:03.324,186.4101,1.0
2018-06-29 16:32:03.429,186.41,25.0
2018-06-29 16:32:03.429,186.41,100.0
2018-06-29 16:32:03.429,186.41,1.0
2018-06-29 16:32:03.429,186.41,100.0
2018-06-29 16:32:03.429,186.41,1.0
2018-06-29 16:32:03.429,186.41,10.0
2018-06-29 16:32:03.849,186.39,100.0
2018-06-29 16:32:03.963,186.39,100.0
2018-06-29 16:32:03.971,186.39,100.0
2018-06-29 16:32:04.394,186.4,98.0
2018-06-29 16:32:04.394,186.4,2.0
2018-06-29 16:32:04.398,186.39,64.0
2018-06-29 16:32:04.443,186.4092,250.0
2018-06-29 16:32:04.444,186.41,50.0
2018-06-29 16:32:04.445,186.41,100.0
2018-06-29 16:32:04.445,186.41,100.0
2018-06-29 16:32:04.804,186.4,100.0
2018-06-29 16:32:05.171,186.41,100.0
2018-06-29 16:32:06.185,186.41,4.0
2018-06-29 16:32:06.938,186.41,100.0
2018-06-29 16:32:08.792,186.405,35.0
2018-06-29 16:32:09.323,186.41,100.0
2018-06-29 16:32:09.519,186.42,100.0
2018-06-29 16:32:09.519,186.42,11.0
2018-06-29 16:32:09.519,186.42,89.0
2018-06-29 16:32:09.526,186.42,100.0
2018-06-29 16:32:09.584,186.42,100.0
2018-06-29 16:32:11.836,186.4101,223.0
2018-06-29 16:32:12.539,186.41,100.0
2018-06-29 16:32:12.540,186.41,100.0
2018-06-29 16:32:12.540,186.41,100.0
2018-06-29 16:32:12.540,186.41,100.0
2018-06-29 16:32:12.933,186.4,100.0
2018-06-29 16:32:13.770,186.39,34.0
2018-06-29 16:32:13.899,186.409,2.0
2018-06-29 16:32:13.982,186.39,10.0
2018-06-29 16:32:13.982,186.39,7.0
2018-06-29 16:32:13.982,186.39,10.0
2018-06-29 16:32:14.421,186.39,100.0
2018-06-29 16:32:14.848,186.3936,2.0
2018-06-29 16:32:15.126,186.3876,53.0
2018-06-29 16:32:17.186,186.4,29.0
2018-06-29 16:32:17.187,186.4,71.0
2018-06-29 16:32:17.187,186.4,100.0
2018-06-29 16:32:18.063,186.4046,411.0
2018-06-29 16:32:19.715,186.4,1.0
2018-06-29 16:32:19.715,186.4,10.0
2018-06-29 16:32:19.715,186.4,89.0
2018-06-29 16:32:19.715,186.4,11.0
2018-06-29 16:32:19.715,186.4,100.0
2018-06-29 16:32:19.715,186.4,100.0
2018-06-29 16:32:19.716,186.4,100.0
2018-06-29 16:32:21.086,186.3936,40.0
2018-06-29 16:32:23.513,186.3961,20.0
2018-06-29 16:32:24.048,186.39,1.0
2018-06-29 16:32:24.048,186.39,199.0
2018-06-29 16:32:24.048,186.39,27.0
2018-06-29 16:32:24.048,186.39,100.0
2018-06-29 16:32:24.048,186.39,95.0
2018-06-29 16:32:24.048,186.39,5.0
2018-06-29 16:32:24.056,186.385,100.0
2018-06-29 16:32:24.057,186.39,100.0
2018-06-29 16:32:24.058,186.39,325.0
2018-06-29 16:32:24.061,186.38,1.0
2018-06-29 16:32:24.074,186.38,100.0
2018-06-29 16:32:24.588,186.38,100.0
2018-06-29 16:32:24.588,186.38,1.0
2018-06-29 16:32:24.588,186.38,64.0
2018-06-29 16:32:24.588,186.38,36.0
2018-06-29 16:32:24.588,186.38,125.0
2018-06-29 16:32:24.588,186.38,75.0
2018-06-29 16:32:25.149,186.35,100.0
2018-06-29 16:32:25.149,186.35,100.0
2018-06-29 16:32:25.149,186.35,10.0
2018-06-29 16:32:25.150,186.34,100.0
2018-06-29 16:32:25.150,186.33,56.0
2018-06-29 16:32:25.150,186.33,100.0
2018-06-29 16:32:25.150,186.33,104.0
2018-06-29 16:32:25.151,186.33,100.0
2018-06-29 16:32:25.151,186.33,10.0
2018-06-29 16:32:25.154,186.34,100.0
2018-06-29 16:32:25.602,186.35,84.0
2018-06-29 16:32:25.602,186.35,100.0
2018-06-29 16:32:25.602,186.35,100.0
2018-06-29 16:32:25.602,186.35,16.0
2018-06-29 16:32:25.602,186.35,100.0
2018-06-29 16:32:25.602,186.35,100.0
2018-06-29 16:32:25.602,186.35,100.0
2018-06-29 16:32:26.038,186.355,100.0
2018-06-29 16:32:26.242,186.36,300.0
2018-06-29 16:32:26.243,186.36,700.0
2018-06-29 16:32:26.243,186.3501,300.0
2018-06-29 16:32:26.974,186.37,100.0
2018-06-29 16:32:27.653,186.36,100.0
2018-06-29 16:32:27.788,186.36,50.0
2018-06-29 16:32:28.430,186.37,100.0
2018-06-29 16:32:28.432,186.37,100.0
2018-06-29 16:32:31.205,186.3675,6.0
2018-06-29 16:32:31.484,186.37,100.0
2018-06-29 16:32:31.484,186.37,73.0
2018-06-29 16:32:31.484,186.37,27.0
2018-06-29 16:32:31.486,186.38,1.0
2018-06-29 16:32:31.486,186.38,3.0
2018-06-29 16:32:31.486,186.38,1.0
2018-06-29 16:32:32.175,186.374,15.0
2018-06-29 16:32:33.173,186.37,100.0
2018-06-29 16:32:33.183,186.37,100.0
2018-06-29 16:32:34.106,186.38,41.0
2018-06-29 16:32:34.106,186.38,59.0
2018-06-29 16:32:34.513,186.4,100.0
2018-06-29 16:32:34.513,186.4,1.0
2018-06-29 16:32:34.513,186.4,101.0
2018-06-29 16:32:34.513,186.4,144.0
2018-06-29 16:32:34.513,186.4,55.0
2018-06-29 16:32:34.513,186.4,100.0
2018-06-29 16:32:34.949,186.4,17.0
2018-06-29 16:32:34.949,186.4,83.0
2018-06-29 16:32:36.093,186.38,6.0
2018-06-29 16:32:36.327,186.3899,1.0
2018-06-29 16:32:36.823,186.38,8.0
2018-06-29 16:32:36.825,186.3801,8.0
2018-06-29 16:32:36.945,186.38,92.0
2018-06-29 16:32:36.946,186.38,100.0
2018-06-29 16:32:36.946,186.37,10.0
2018-06-29 16:32:37.674,186.3748,5.0
2018-06-29 16:32:37.704,186.3698,325.0
2018-06-29 16:32:37.823,186.36,100.0
2018-06-29 16:32:37.823,186.36,10.0
2018-06-29 16:32:37.824,186.35,100.0
2018-06-29 16:32:37.824,186.35,100.0
2018-06-29 16:32:37.824,186.35,100.0
2018-06-29 16:32:37.824,186.35,100.0
2018-06-29 16:32:37.824,186.35,200.0
2018-06-29 16:32:37.824,186.35,75.0
2018-06-29 16:32:37.827,186.35,100.0
2018-06-29 16:32:38.809,186.351,81.0
2018-06-29 16:32:39.968,186.365,100.0
2018-06-29 16:32:40.548,186.36,100.0
2018-06-29 16:32:40.613,186.36,1.0
2018-06-29 16:32:41.240,186.36,10.0
2018-06-29 16:32:41.668,186.36,200.0
2018-06-29 16:32:42.763,186.36,1.0
2018-06-29 16:32:43.711,186.3551,999.0
2018-06-29 16:32:43.853,186.3599,1.0
2018-06-29 16:32:44.435,186.3501,5.0
2018-06-29 16:32:47.962,186.3599,1.0
2018-06-29 16:32:48.920,186.36,100.0
2018-06-29 16:32:48.920,186.36,100.0
2018-06-29 16:32:50.123,186.355,100.0
2018-06-29 16:32:50.845,186.3525,10.0
2018-06-29 16:32:50.886,186.35,26.0
2018-06-29 16:32:50.886,186.35,74.0
2018-06-29 16:32:50.886,186.35,200.0
2018-06-29 16:32:50.886,186.35,1.0
2018-06-29 16:32:50.886,186.35,100.0
2018-06-29 16:32:50.886,186.35,27.0
2018-06-29 16:32:50.886,186.35,18.0
2018-06-29 16:32:50.886,186.35,82.0
2018-06-29 16:32:50.886,186.35,19.0
2018-06-29 16:32:50.886,186.35,100.0
2018-06-29 16:32:50.886,186.35,100.0
2018-06-29 16:32:50.886,186.35,1.0
2018-06-29 16:32:50.886,186.35,2.0
2018-06-29 16:32:50.886,186.35,81.0
2018-06-29 16:32:50.964,186.347,100.0
2018-06-29 16:32:51.313,186.35,100.0
2018-06-29 16:32:51.313,186.35,100.0
2018-06-29 16:32:51.313,186.35,90.0
2018-06-29 16:32:52.382,186.35,30.0
2018-06-29 16:32:52.435,186.34,100.0
2018-06-29 16:32:52.435,186.34,100.0
2018-06-29 16:32:52.435,186.34,100.0
2018-06-29 16:32:52.435,186.34,400.0
2018-06-29 16:32:52.435,186.34,600.0
2018-06-29 16:32:52.437,186.33,26.0
2018-06-29 16:32:52.445,186.33,74.0
2018-06-29 16:32:52.445,186.33,100.0
2018-06-29 16:32:52.445,186.32,100.0
2018-06-29 16:32:52.445,186.32,86.0
2018-06-29 16:32:52.446,186.32,114.0
2018-06-29 16:32:52.446,186.32,100.0
2018-06-29 16:32:52.446,186.32,53.0
2018-06-29 16:32:52.446,186.32,500.0
2018-06-29 16:32:52.446,186.32,100.0
2018-06-29 16:32:52.446,186.32,300.0
2018-06-29 16:32:52.448,186.32,200.0
2018-06-29 16:32:52.448,186.32,100.0
2018-06-29 16:32:52.448,186.32,100.0
2018-06-29 16:32:52.457,186.31,100.0
2018-06-29 16:32:52.457,186.31,100.0
2018-06-29 16:32:52.457,186.31,100.0
2018-06-29 16:32:52.458,186.31,100.0
2018-06-29 16:32:52.458,186.31,100.0
2018-06-29 16:32:52.458,186.31,40.0
2018-06-29 16:32:52.460,186.31,27.0
2018-06-29 16:32:52.488,186.35,1.0
2018-06-29 16:32:52.654,186.32,100.0
2018-06-29 16:32:53.087,186.32,36.0
2018-06-29 16:32:53.087,186.32,64.0
2018-06-29 16:32:53.087,186.32,10.0
2018-06-29 16:32:53.687,186.32,100.0
2018-06-29 16:32:53.740,186.33,91.0
2018-06-29 16:32:53.740,186.33,100.0
2018-06-29 16:32:53.740,186.33,100.0
2018-06-29 16:32:53.740,186.33,200.0
2018-06-29 16:32:53.741,186.33,100.0
2018-06-29 16:32:53.741,186.33,100.0
2018-06-29 16:32:53.741,186.33,100.0
2018-06-29 16:32:53.741,186.33,100.0
2018-06-29 16:32:53.741,186.33,100.0
2018-06-29 16:32:53.741,186.33,100.0
2018-06-29 16:32:53.802,186.35,300.0
2018-06-29 16:32:53.811,186.34,100.0
2018-06-29 16:32:53.901,186.3499,5.0
2018-06-29 16:32:54.964,186.33,10.0
2018-06-29 16:32:55.809,186.33,100.0
2018-06-29 16:32:56.324,186.3249,300.0
2018-06-29 16:32:56.502,186.32,10.0
2018-06-29 16:32:56.502,186.32,90.0
2018-06-29 16:32:56.637,186.3236,6.0
2018-06-29 16:32:57.309,186.33,2.0
2018-06-29 16:32:57.310,186.33,2.0
2018-06-29 16:32:57.311,186.33,2.0
2018-06-29 16:32:57.312,186.33,2.0
2018-06-29 16:32:57.312,186.33,100.0
2018-06-29 16:32:57.312,186.33,100.0
2018-06-29 16:32:57.643,186.349,217.0
2018-06-29 16:32:59.042,186.34,1.0
2018-06-29 16:32:59.441,186.35,3.0
2018-06-29 16:32:59.574,186.35,1.0
2018-06-29 16:32:59.577,186.35,100.0
2018-06-29 16:33:00.379,186.3521,25.0
2018-06-29 16:33:02.420,186.35,100.0
2018-06-29 16:33:02.421,186.35,10.0
2018-06-29 16:33:02.421,186.35,35.0
2018-06-29 16:33:02.421,186.35,1.0
2018-06-29 16:33:02.421,186.35,65.0
2018-06-29 16:33:04.278,186.3368,75.0
2018-06-29 16:33:05.217,186.34,264.0
2018-06-29 16:33:05.570,186.34,190.0
2018-06-29 16:33:05.570,186.34,10.0
2018-06-29 16:33:06.307,186.34,1.0
2018-06-29 16:33:07.457,186.352,42.0
2018-06-29 16:33:08.022,186.341,5.0
2018-06-29 16:33:08.127,186.3401,1.0
2018-06-29 16:33:08.205,186.34,6.0
2018-06-29 16:33:08.207,186.3401,6.0
2018-06-29 16:33:08.988,186.35,100.0
2018-06-29 16:33:09.748,186.3535,52.0
2018-06-29 16:33:10.171,186.3502,100.0
2018-06-29 16:33:11.063,186.3502,10.0
2018-06-29 16:33:13.196,186.34,100.0
2018-06-29 16:33:13.196,186.34,100.0
2018-06-29 16:33:13.196,186.34,5.0
2018-06-29 16:33:13.196,186.34,100.0
2018-06-29 16:33:13.196,186.34,100.0
2018-06-29 16:33:13.196,186.34,1.0
2018-06-29 16:33:13.196,186.34,1.0
2018-06-29 16:33:13.196,186.34,10.0
2018-06-29 16:33:13.197,186.33,400.0
2018-06-29 16:33:13.197,186.33,100.0
2018-06-29 16:33:13.197,186.33,100.0
2018-06-29 16:33:13.197,186.33,100.0
2018-06-29 16:33:13.197,186.33,100.0
2018-06-29 16:33:13.197,186.33,200.0
2018-06-29 16:33:13.197,186.33,100.0
2018-06-29 16:33:13.198,186.33,100.0
2018-06-29 16:33:13.198,186.33,100.0
2018-06-29 16:33:13.199,186.33,100.0
2018-06-29 16:33:13.199,186.33,100.0
2018-06-29 16:33:13.199,186.33,100.0
2018-06-29 16:33:13.199,186.33,100.0
2018-06-29 16:33:13.199,186.33,100.0
2018-06-29 16:33:13.199,186.33,26.0
2018-06-29 16:33:13.199,186.33,100.0
2018-06-29 16:33:13.199,186.33,100.0
2018-06-29 16:33:13.199,186.33,100.0
2018-06-29 16:33:13.723,186.319,25.0
2018-06-29 16:33:15.030,186.31,10.0
2018-06-29 16:33:15.041,186.31,9.0
2018-06-29 16:33:15.041,186.3,1.0
2018-06-29 16:33:15.042,186.3,100.0
2018-06-29 16:33:15.042,186.305,81.0
2018-06-29 16:33:15.042,186.3,95.0
2018-06-29 16:33:15.054,186.3,105.0
2018-06-29 16:33:15.054,186.3,400.0
2018-06-29 16:33:15.054,186.3,500.0
2018-06-29 16:33:15.055,186.3,86.0
2018-06-29 16:33:15.055,186.3,114.0
2018-06-29 16:33:15.055,186.3,10.0
2018-06-29 16:33:15.056,186.3,500.0
2018-06-29 16:33:15.057,186.3,200.0
2018-06-29 16:33:15.058,186.3,400.0
2018-06-29 16:33:15.061,186.295,100.0
2018-06-29 16:33:15.061,186.295,100.0
2018-06-29 16:33:15.064,186.3,100.0
2018-06-29 16:33:15.064,186.3,100.0
2018-06-29 16:33:15.065,186.3,100.0
2018-06-29 16:33:15.067,186.3,100.0
2018-06-29 16:33:15.174,186.3,100.0
2018-06-29 16:33:16.559,186.2961,4000.0
2018-06-29 16:33:16.661,186.3,45.0
2018-06-29 16:33:16.661,186.3,55.0
2018-06-29 16:33:17.148,186.3085,12.0
2018-06-29 16:33:18.341,186.304,1200.0
2018-06-29 16:33:19.176,186.31,100.0
2018-06-29 16:33:19.176,186.31,100.0
2018-06-29 16:33:19.176,186.31,100.0
2018-06-29 16:33:19.176,186.31,90.0
